Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
weapons/us_2_75_in_ffar_mighty_mouse_fn_m3p_cwp/short;FFAR;FFAR Mighty Mouse;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_2_75_in_ffar_mighty_mouse_m429;FFAR Mighty Mouse rockets M429;FFAR Mighty Mouse rockets M429;same;n;;;;;;;;;;;;;;;;;;;
weapons/us_2_75_in_ffar_mighty_mouse_m429/short;FFAR Mighty Mouse M429;FFAR Mighty Mouse M429;same;n;;;;;;;;;;;;;;;;;;;
weapons/us_2_75_in_ffar_mighty_mouse_m439;FFAR Mighty Mouse (M439 VT) rocket;FFAR Mighty Mouse rockets M439;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_2_75_in_ffar_mighty_mouse_m439/short;FFAR (M439 VT);FFAR Mighty Mouse M439;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_2_75_in_ffar_mighty_mouse_default;FFAR Mighty Mouse rocket;FFAR Mighty Mouse rockets;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_2_75_in_ffar_mighty_mouse_default/short;FFAR;FFAR Mighty Mouse;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_fz49;FZ49 HEAT rocket;FZ49 HEAT rockets;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_fz49/short;FZ49;FZ49;same;;;;;;;;;;;;;;;;;;;;
weapons/swd_135mm_psrak_m70_pshu;135 mm psrak m/70;13,5 cm psrak m/70 rockets;nice;;;;;;;;;;;;;;;;;;;;
weapons/swd_135mm_psrak_m70_pshu/short;m/70;m/70;same;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_12b_bullpup;AGM-12B Bullpup missile;AGM-12B Bullpup air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_12b_bullpup/short;AGM-12B;AGM-12B Bullpup;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_12b_bullpup_heli;AGM-12B Bullpup missile;AGM-12B Bullpup air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_12b_bullpup_heli/short;AGM-12B;AGM-12B Bullpup;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_12c_bullpup;AGM-12C Bullpup missile;AGM-12C Bullpup air-to-ground missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_12c_bullpup/short;AGM-12C;AGM-12C Bullpup;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_kh_23m;Kh-23M missile;Kh-23M missiles;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_kh_23m/short;Kh-23M;Kh-23M;same;;;;;;;;;;;;;;;;;;;;
weapons/su_projector_1;Projector-1 targeting pod;Projector-1 targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/su_projector_1/short;Projector-1;Projector-1;same;;;;;;;;;;;;;;;;;;;;
weapons/su_delta_ng_station;Delta-NG targeting pod;Delta-NG targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/su_delta_ng_station/short;Delta-NG;Delta-NG;same;;;;;;;;;;;;;;;;;;;;
weapons/uk_data_lin_pod;Data link pod;Data link pod;same;;;;;;;;;;;;;;;;;;;;
weapons/uk_data_lin_pod/short;Data link pod;Data link pod;same;;;;;;;;;;;;;;;;;;;;
weapons/rls_kopio_25;Kopyo-25 radar pod;Kopyo-25 radar pod;same;;;;;;;;;;;;;;;;;;;;
weapons/rls_kopio_25/short;Kopyo-25;Kopyo-25;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_k_pzs_01_targeting_pod;K/PZS-01 targeting pod;K/PZS-01 targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_k_pzs_01_targeting_pod/short;K/PZS-01;K/PZS-01;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_k_adc03a_targeting_pod;K/ADC03A targeting pod;K/ADC03A targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_k_adc03a_targeting_pod/short;K/ADC03A;K/ADC03A;same;;;;;;;;;;;;;;;;;;;;
weapons/it_aspide_control_station;Aspide avionics;Aspide aim block;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_aspide_control_station/short;Aspide avionics;Aspide aim block;nice;;;;;;;;;;;;;;;;;;;;
weapons/uk_tiald_targeting_pod;TIALD targeting pod;TIALD targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/uk_tiald_targeting_pod/short;TIALD;TIALD;same;;;;;;;;;;;;;;;;;;;;
weapons/an_aaq_25_lantirn;AN/AAQ-25 LANTIRN;LANTIRN targeting pod;nice;;;;;;;;;;;;;;;;;;;;
weapons/an_aaq_25_lantirn/short;LANTIRN;LANTIRN;same;;;;;;;;;;;;;;;;;;;;
weapons/ntps_mercury;Mercury targeting pod;Mercury targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/ntps_mercury/short;Mercury;Mercury;same;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_12b_station;Targeting pod;Targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/us_agm_12b_station/short;TP;Targeting pod;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_lana_flir_pod;AN/AAR-45 LANA;LANA Flir Navigation Pod;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_lana_flir_pod/short;LANA;LANA;same;;;;;;;;;;;;;;;;;;;;
weapons/uk_atlis2_targeting_pod;ATLIS II targeting pod;ATLIS II targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/uk_atlis2_targeting_pod/short;ATLIS II;ATLIS II;same;;;;;;;;;;;;;;;;;;;;
weapons/it_pdlct_s_pod_targeting_pod;CLDP targeting pod;CLDP targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/it_pdlct_s_pod_targeting_pod/short;CLDP;CLDP;same;;;;;;;;;;;;;;;;;;;;
weapons/gr_litening_pod_targeting_pod;LITENING II targeting pod;LITENING II targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/gr_litening_pod_targeting_pod/short;LITENING II;LITENING II;same;;;;;;;;;;;;;;;;;;;;
weapons/gr_litening_iii_targeting_pod;LITENING III targeting pod;LITENING III targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/gr_litening_iii_targeting_pod/short;LITENING III;LITENING III;same;;;;;;;;;;;;;;;;;;;;
weapons/us_sniper_atp_targeting_pod;AN/AAQ-33 Sniper;Sniper targeting pod;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_sniper_atp_targeting_pod/short;Sniper;AN/AAQ-33;nice;;;;;;;;;;;;;;;;;;;;
weapons/an_aas_38;AN/AAS-38 optical pod;AN/AAS-38 optical pod;same;;;;;;;;;;;;;;;;;;;;
weapons/an_aas_38/short;AN/AAS-38;AN/AAS-38;same;;;;;;;;;;;;;;;;;;;;
weapons/an_aas_38a;AN/AAS-38A targeting pod;AN/AAS-38A targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/an_aas_38a/short;AN/AAS-38A;AN/AAS-38A;same;;;;;;;;;;;;;;;;;;;;
weapons/an_aas_38b;AN/AAS-38B targeting pod;AN/AAS-38B targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/an_aas_38b/short;AN/AAS-38B;AN/AAS-38B;same;;;;;;;;;;;;;;;;;;;;
weapons/an_asq_228_pod;ATFLIR targeting pod;ATFLIR targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/an_asq_228_pod/short;ATFLIR;ATFLIR;same;;;;;;;;;;;;;;;;;;;;
weapons/tr_aselpod;ASELPOD targeting pod;ASELPOD targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/tr_aselpod/short;ASELPOD;ASELPOD;same;;;;;;;;;;;;;;;;;;;;
weapons/us_pave_spike_targeting_pod;AN/ASQ-153 Pave Spike;Pave Spike targeting pod;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_pave_spike_targeting_pod/short;Pave Spike;Pave Spike;same;;;;;;;;;;;;;;;;;;;;
weapons/us_pave_tack_targeting_pod;AN/AVQ-26 Pave Tack;Pave Tack targeting pod;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_pave_tack_targeting_pod/short;Pave Tack;Pave Tack;same;;;;;;;;;;;;;;;;;;;;
weapons/fr_damocles_pod_targeting_pod;DAMOCLES targeting pod;DAMOCLES targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/fr_damocles_pod_targeting_pod/short;DAMOCLES;DAMOCLES;same;;;;;;;;;;;;;;;;;;;;
weapons/su_t_220_targeting_pod;T220 targeting pod;T220 targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/su_t_220_targeting_pod/short;T220;T220;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_i_aaq2_targeting_pod;J/AAQ-2 targeting pod;J/AAQ-2 targeting pod;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_i_aaq2_targeting_pod/short;J/AAQ-2;J/AAQ-2;same;;;;;;;;;;;;;;;;;;;;
weapons/mirage_3c_sepr_841_rocket;SEPR 841 liquid-propellant rocket booster ;Liquid-propellant rocket booster SEPR 841;trim;;;;;;;;;;;;;;;;;;;;
weapons/mirage_3c_sepr_841_rocket/short;SEPR 841;SEPR 841;same;;;;;;;;;;;;;;;;;;;;
weapons/jato_booster_left;JATO rocket booster;Start rocket booster JATO;nice;;;;;;;;;;;;;;;;;;;;
weapons/jato_booster_left/short;JATO;JATO;same;;;;;;;;;;;;;;;;;;;;
weapons/jato_booster_right;JATO rocket booster;Start rocket booster JATO;nice;;;;;;;;;;;;;;;;;;;;
weapons/jato_booster_right/short;JATO;JATO;same;;;;;;;;;;;;;;;;;;;;
weapons/mirage_3c_fuel_tank_7_8;SEPR 841 oxidizer tank;Fuel tank SEPR 841 Pod;nice;;;;;;;;;;;;;;;;;;;;
weapons/mirage_3c_fuel_tank_7_8/short;Oxidizer;Fuel;trim;;;;;;;;;;;;;;;;;;;;
weapons/mirage_3e_fuel_tank_7_8;SEPR 844 oxidizer tank;Fuel tank SEPR 844 Pod;nice;;;;;;;;;;;;;;;;;;;;
weapons/mirage_3e_fuel_tank_7_8/short;Oxidizer;Fuel;trim;;;;;;;;;;;;;;;;;;;;
weapons/mirage_3s_fuel_tank_6;Conformal fuel tank;Conformal fuel tank;same;;;;;;;;;;;;;;;;;;;;
weapons/mirage_3s_fuel_tank_6/short;CFT;CFT;same;;;;;;;;;;;;;;;;;;;;
weapons/mirage_3s_sepr_tank_7;SEPR liquid-propellant fuel tank;Fuel tank SEPR 844 Pod;trim;;;;;;;;;;;;;;;;;;;;
weapons/mirage_3s_sepr_tank_7/short;Fuel;Fuel;same;;;;;;;;;;;;;;;;;;;;
weapons/mirage_3s_sepr_tank_8;SEPR liquid-propellant fuel tank;Fuel tank SEPR 844 Pod;trim;;;;;;;;;;;;;;;;;;;;
weapons/mirage_3s_sepr_tank_8/short;Fuel;Fuel;same;;;;;;;;;;;;;;;;;;;;
weapons/mirage_3c_sepr_844_rocket;SEPR 844 liquid-propellant rocket booster;Liquid-propellant rocket booster SEPR 844;nice;;;;;;;;;;;;;;;;;;;;
weapons/mirage_3c_sepr_844_rocket/short;SEPR 844;SEPR 844;same;;;;;;;;;;;;;;;;;;;;
weapons/us_300_gal_fuse_f_16_blok_10;Drop tank (300 gal.);Drop tank (300 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_300_gal_fuse_f_16_blok_10/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_330gal_fa_18_drop_tank_wing_left;Drop tank (330 gal.);Drop tank (330 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_330gal_fa_18_drop_tank_wing_left/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_330gal_fa_18_drop_tank_wing_right;Drop tank (330 gal.);Drop tank (330 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_330gal_fa_18_drop_tank_wing_right/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_330gal_fa_18_drop_tank_fuse;Drop tank (330 gal.);Drop tank (330 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_330gal_fa_18_drop_tank_fuse/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_280gal_drop_tank;Drop tank (280 gal.);Drop tank (280 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_280gal_drop_tank/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_280gal_drop_tank_1;Drop tank (280 gal.);Drop tank (280 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_280gal_drop_tank_1/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_280gal_drop_tank_light;Drop tank (280 gal.);Drop tank (280 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_280gal_drop_tank_light/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_280gal_drop_tank_light_1;Drop tank (280 gal.);Drop tank (280 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_280gal_drop_tank_light_1/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/uk_264gal_drop_tank_1;Drop tank (264 gal.);Drop tank (264 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/uk_264gal_drop_tank_1/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/uk_264gal_drop_tank_2;Drop tank (264 gal.);Drop tank (264 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/uk_264gal_drop_tank_2/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/uk_264gal_drop_tank_3;Drop tank (264 gal.);Drop tank (264 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/uk_264gal_drop_tank_3/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_370_gal_wing_f_16;Drop tank (370 gal.);Drop tank (370 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_370_gal_wing_f_16/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_370_gal_wing_f_16_1;Drop tank (370 gal.);Drop tank (370 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_370_gal_wing_f_16_1/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_200_gal_wing_f2h_2_left;Drop tank (200 gal.);Drop tank (200 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_200_gal_wing_f2h_2_left/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_200_gal_wing_f2h_2_right;Drop tank (200 gal.);Drop tank (200 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_200_gal_wing_f2h_2_right/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_600_gal_fuse_f_4;Drop tank (600 gal.);Drop tank (600 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_600_gal_fuse_f_4/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_610_gal_f_15_left_wing;Drop tank (610 gal.);Drop tank (610 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_610_gal_f_15_left_wing/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_610_gal_f_15_left_wing_dark;Drop tank (610 gal.);Drop tank (610 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_610_gal_f_15_left_wing_dark/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_750_gal_fastpack_f_15c_left;Conformal FAST pack (750 gal.);Conformal fuel tank;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_750_gal_fastpack_f_15c_left/short;CFT FAST;CFT;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_750_gal_fastpack_f_15c_right;Conformal FAST pack (750 gal.);Conformal fuel tank;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_750_gal_fastpack_f_15c_right/short;CFT FAST;CFT;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_610_gal_f_15_fuse;Drop tank (610 gal.);Drop tank (610 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_610_gal_f_15_fuse/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_610_gal_f_15_fuse_dark;Drop tank (610 gal.);Drop tank (610 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_610_gal_f_15_fuse_dark/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_610_gal_f_15_right_wing;Drop tank (610 gal.);Drop tank (610 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_610_gal_f_15_right_wing/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_610_gal_f_15_right_wing_dark;Drop tank (610 gal.);Drop tank (610 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_610_gal_f_15_right_wing_dark/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_600_gal_f_111a_2;Drop tank (600 gal.);Drop tank (600 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_600_gal_f_111a_2/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_600_gal_f_111a_3;Drop tank (600 gal.);Drop tank (600 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_600_gal_f_111a_3/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_600_gal_f_111a_4;Drop tank (600 gal.);Drop tank (600 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_600_gal_f_111a_4/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/us_600_gal_f_111a_5;Drop tank (600 gal.);Drop tank (600 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/us_600_gal_f_111a_5/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/il_600_gal_fuse_f_4;Drop tank (600 gal.);Drop tank (600 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/il_600_gal_fuse_f_4/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_600gal_drop_tank_1;Drop tank (600 gal.);Drop tank (600 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/jp_600gal_drop_tank_1/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_600gal_drop_tank_2;Drop tank (600 gal.);Drop tank (600 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/jp_600gal_drop_tank_2/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/su_1500_liters_fuse_mig_29;Drop tank (1520 ℓ);Drop tank (1520 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/su_1500_liters_fuse_mig_29/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/su_1500_liters_fuse_mig_29smt;Drop tank (1520 ℓ);Drop tank (1520 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/su_1500_liters_fuse_mig_29smt/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/su_2000_liters_fuse_mig_29smt;Drop tank (2000 ℓ);Drop tank (2000 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/su_2000_liters_fuse_mig_29smt/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/sw_1100_gal_fuse_saab_jas39;Drop tank (1100 ℓ);Drop tank (1100 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/sw_1100_gal_fuse_saab_jas39/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/sw_1100_gal_fuse_saab_jas39_left_wing;Drop tank (1100 ℓ);Drop tank (1100 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/sw_1100_gal_fuse_saab_jas39_left_wing/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/sw_1100_gal_fuse_saab_jas39_right_wing;Drop tank (1100 ℓ);Drop tank (1100 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/sw_1100_gal_fuse_saab_jas39_right_wing/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/sw_1100_gal_fuse_saab_jas39_puma;Drop tank (1100 ℓ);Drop tank (1100 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/sw_1100_gal_fuse_saab_jas39_puma/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/sw_1100_gal_fuse_saab_jas39_left_wing_puma;Drop tank (1100 ℓ);Drop tank (1100 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/sw_1100_gal_fuse_saab_jas39_left_wing_puma/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/sw_1100_gal_fuse_saab_jas39_right_wing_puma;Drop tank (1100 ℓ);Drop tank (1100 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/sw_1100_gal_fuse_saab_jas39_right_wing_puma/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/sw_1250l_late_saab_ja37d;Drop tank (1250 ℓ);Drop tank (1250 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/sw_1250l_late_saab_ja37d/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/gr_1500l_tornado_assta1_1;Drop tank (1500 ℓ);Drop tank (1500 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/gr_1500l_tornado_assta1_1/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/cn_800l_fyx800_drop_tank_1;FYX800 (800 ℓ);Drop tank (800 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_800l_fyx800_drop_tank_1/short;FYX800⛽;Drop tank;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_800l_central_fyx800_drop_tank;FYX800 (800 ℓ);Drop tank (800 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_800l_central_fyx800_drop_tank/short;FYX800⛽;Drop tank;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_800l_fyx800_drop_tank_2;FYX800 (800 ℓ);Drop tank (800 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_800l_fyx800_drop_tank_2/short;FYX800⛽;Drop tank;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_800l_fyx800_j_10_drop_tank_1;FYX800 (800 ℓ);Drop tank (800 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_800l_fyx800_j_10_drop_tank_1/short;FYX800⛽;Drop tank;nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_800l_fyx800_j_10_drop_tank_2;FYX800 (800 ℓ);Drop tank (800 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/cn_800l_fyx800_j_10_drop_tank_2/short;FYX800⛽;Drop tank;nice;;;;;;;;;;;;;;;;;;;;
weapons/gr_1500l_tornado_assta1_2;Drop tank (1500 ℓ);Drop tank (1500 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/gr_1500l_tornado_assta1_2/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/gr_1500l_tornado_ids_mfg_1;Drop tank (1500 ℓ);Drop tank (1500 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/gr_1500l_tornado_ids_mfg_1/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/gr_1500l_tornado_ids_mfg_2;Drop tank (1500 ℓ);Drop tank (1500 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/gr_1500l_tornado_ids_mfg_2/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/buccaneer_s2b_baydoor_tank;Fuel tank (440 gal.);Drop tank (440 gal.);nice;;;;;;;;;;;;;;;;;;;;
weapons/buccaneer_s2b_baydoor_tank/short;Fuel tank;Drop tank;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_580l_amx_1;Drop tank (580 ℓ);Drop tank (580 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/it_580l_amx_1/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/it_580l_amx_2;Drop tank (580 ℓ);Drop tank (580 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/it_580l_amx_2/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/br_580l_amx_1;Drop tank (580 ℓ);Drop tank (580 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/br_580l_amx_1/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/br_580l_amx_2;Drop tank (580 ℓ);Drop tank (580 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/br_580l_amx_2/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/it_1500l_tornado_ids_mod_95_1;Drop tank (1500 ℓ);Drop tank (1500 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/it_1500l_tornado_ids_mod_95_1/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/it_1500l_tornado_ids_mod_95_2;Drop tank (1500 ℓ);Drop tank (1500 liters.);nice;;;;;;;;;;;;;;;;;;;;
weapons/it_1500l_tornado_ids_mod_95_2/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/uk_1500l_tornado_gr1_1;Drop tank (330 gal.);Drop tank (330 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/uk_1500l_tornado_gr1_1/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/uk_1500l_tornado_gr1_2;Drop tank (330 gal.);Drop tank (330 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/uk_1500l_tornado_gr1_2/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/uk_1500l_tornado_gr4_1;Drop tank (330 gal.);Drop tank (330 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/uk_1500l_tornado_gr4_1/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/uk_1500l_tornado_gr4_2;Drop tank (330 gal.);Drop tank (330 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/uk_1500l_tornado_gr4_2/short;Drop tank;Drop tank;same;;;;;;;;;;;;;;;;;;;;
weapons/gr_1500l_tornado_f3_1;Drop tank (330 gal.);Drop tank (330 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/gr_1500l_tornado_f3_1/short;Drop tank 1500;Drop tank;trim;;;;;;;;;;;;;;;;;;;;
weapons/gr_1500l_tornado_f3_2;Drop tank (330 gal.);Drop tank (330 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/gr_1500l_tornado_f3_2/short;Drop tank 1500;Drop tank 1500;same;;;;;;;;;;;;;;;;;;;;
weapons/gr_2250l_tornado_f3_1;Drop tank (495 gal.);Drop tank «Hindenburg» (495 gal.);nice;;;;;;;;;;;;;;;;;;;;
weapons/gr_2250l_tornado_f3_1/short;Drop tank 2250;Drop tank;trim;;;;;;;;;;;;;;;;;;;;
weapons/gr_2250l_tornado_f3_2;Drop tank (495 gal.);Drop tank (495 gal.);same;;;;;;;;;;;;;;;;;;;;
weapons/gr_2250l_tornado_f3_2/short;Drop tank 2250;Drop tank 2250;same;;;;;;;;;;;;;;;;;;;;
