Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23
dmg_msg/gear_r9_0;%s: suffers damage of right gear leg.;%s: suffers damage of right gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r9_1;%s: right gear leg is jammed.;%s: right gear leg is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r9_2;%s: right gear leg fixing is broken.;%s: right gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r9_3;%s: right gear leg cable is broken.;%s: right gear leg cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r9_4;%s: right gear leg lock strut is broken.;%s: right gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r10_0;%s: suffers damage of right gear leg.;%s: suffers damage of right gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r10_1;%s: right gear leg is jammed.;%s: right gear leg is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r10_2;%s: right gear leg fixing is broken.;%s: right gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r10_3;%s: right gear leg cable is broken.;%s: right gear leg cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r10_4;%s: right gear leg lock strut is broken.;%s: right gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r11_0;%s: suffers damage of right gear leg.;%s: suffers damage of right gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r11_1;%s: right gear leg is jammed.;%s: right gear leg is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r11_2;%s: right gear leg fixing is broken.;%s: right gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r11_3;%s: right gear leg cable is broken.;%s: right gear leg cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r11_4;%s: right gear leg lock strut is broken.;%s: right gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r12_0;%s: suffers damage of right gear leg.;%s: suffers damage of right gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r12_1;%s: right gear leg is jammed.;%s: right gear leg is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r12_2;%s: right gear leg fixing is broken.;%s: right gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r12_3;%s: right gear leg cable is broken.;%s: right gear leg cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r12_4;%s: right gear leg lock strut is broken.;%s: right gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r13_0;%s: suffers damage of right gear leg.;%s: suffers damage of right gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r13_1;%s: right gear leg is jammed.;%s: right gear leg is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r13_2;%s: right gear leg fixing is broken.;%s: right gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r13_3;%s: right gear leg cable is broken.;%s: right gear leg cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r13_4;%s: right gear leg lock strut is broken.;%s: right gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r14_0;%s: suffers damage of right gear leg.;%s: suffers damage of right gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r14_1;%s: right gear leg is jammed.;%s: right gear leg is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r14_2;%s: right gear leg fixing is broken.;%s: right gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r14_3;%s: right gear leg cable is broken.;%s: right gear leg cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r14_4;%s: right gear leg lock strut is broken.;%s: right gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r15_0;%s: suffers damage of right gear leg.;%s: suffers damage of right gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r15_1;%s: right gear leg is jammed.;%s: right gear leg is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r15_2;%s: right gear leg fixing is broken.;%s: right gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r15_3;%s: right gear leg cable is broken.;%s: right gear leg cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r15_4;%s: right gear leg lock strut is broken.;%s: right gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r16_0;%s: suffers damage of right gear leg.;%s: suffers damage of right gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r16_1;%s: right gear leg is jammed.;%s: right gear leg is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r16_2;%s: right gear leg fixing is broken.;%s: right gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r16_3;%s: right gear leg cable is broken.;%s: right gear leg cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_r16_4;%s: right gear leg lock strut is broken.;%s: right gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c1_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c1_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c1_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c1_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c1_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c2_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c2_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c2_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c2_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c2_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c3_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c3_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c3_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c3_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c3_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c4_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c4_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c4_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c4_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c4_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c5_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c5_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c5_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c5_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c5_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c6_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c6_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c6_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c6_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c6_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c7_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c7_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c7_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c7_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c7_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c8_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c8_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c8_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c8_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c8_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c9_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c9_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c9_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c9_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c9_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c10_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c10_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c10_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c10_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c10_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c11_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c11_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c11_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c11_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c11_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c12_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c12_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c12_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c12_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c12_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c13_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c13_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c13_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c13_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c13_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c14_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c14_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c14_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c14_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c14_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c15_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c15_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c15_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c15_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c15_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c16_0;%s: suffers damage of central gear leg.;%s: suffers damage of central gear leg.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c16_1;%s: central gear leg fixing is broken.;%s: central gear leg fixing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c16_2;%s: central gear leg lock strut is broken.;%s: central gear leg lock strut is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c16_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gear_c16_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap_l_0;%s: suffers damage of left flap.;%s: suffers damage of left flap.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap_l_1;%s: left flap is jammed.;%s: left flap is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap_l_2;%s: left flap hinges are broken.;%s: left flap hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap_l_3;%s: left flap cable is broken.;%s: left flap cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap_l_4;%s: left flap surface is broken.;%s: left flap surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap1_l_0;%s: suffers damage of left flap.;%s: suffers damage of left flap.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap1_l_1;%s: left flap is jammed.;%s: left flap is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap1_l_2;%s: left flap hinges are broken.;%s: left flap hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap1_l_3;%s: left flap cable is broken.;%s: left flap cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap1_l_4;%s: left flap surface is broken.;%s: left flap surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap2_l_0;%s: suffers damage of left flap.;%s: suffers damage of left flap.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap2_l_1;%s: left flap is jammed.;%s: left flap is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap2_l_2;%s: left flap hinges are broken.;%s: left flap hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap2_l_3;%s: left flap cable is broken.;%s: left flap cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap2_l_4;%s: left flap surface is broken.;%s: left flap surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap_r_0;%s: suffers damage of right flap.;%s: suffers damage of right flap.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap_r_1;%s: right flap is jammed.;%s: right flap is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap_r_2;%s: right flap hinges are broken.;%s: right flap hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap_r_3;%s: right flap cable is broken.;%s: right flap cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap_r_4;%s: right flap surface is broken.;%s: right flap surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap1_r_0;%s: suffers damage of right flap.;%s: suffers damage of right flap.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap1_r_1;%s: right flap is jammed.;%s: right flap is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap1_r_2;%s: right flap hinges are broken.;%s: right flap hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap1_r_3;%s: right flap cable is broken.;%s: right flap cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap1_r_4;%s: right flap surface is broken.;%s: right flap surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap2_r_0;%s: suffers damage of right flap.;%s: suffers damage of right flap.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap2_r_1;%s: right flap is jammed.;%s: right flap is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap2_r_2;%s: right flap hinges are broken.;%s: right flap hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap2_r_3;%s: right flap cable is broken.;%s: right flap cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/flap2_r_4;%s: right flap surface is broken.;%s: right flap surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket_0;%s: lost the rocket.;%s: lost the rocket.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket_1;%s: rocket is shot.;%s: rocket is shot.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket_2;%s: rocket is detonated.;%s: rocket is detonated.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket_3;%s: pylons are broken.;%s: pylons are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket1_0;%s: lost the rocket.;%s: lost the rocket.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket1_1;%s: rocket is shot.;%s: rocket is shot.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket1_2;%s: rocket is detonated.;%s: rocket is detonated.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket1_3;%s: rocket is broken.;%s: rocket is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket1_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket2_0;%s: lost the rocket.;%s: lost the rocket.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket2_1;%s: rocket is shot.;%s: rocket is shot.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket2_2;%s: rocket is detonated.;%s: rocket is detonated.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket2_3;%s: pylons are broken.;%s: pylons are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket2_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket3_0;%s: lost the rocket.;%s: lost the rocket.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket3_1;%s: rocket is shot.;%s: rocket is shot.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket3_2;%s: rocket is detonated.;%s: rocket is detonated.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket3_3;%s: pylons are broken.;%s: pylons are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket3_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket4_0;%s: lost the rocket.;%s: lost the rocket.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket4_1;%s: rocket is shot.;%s: rocket is shot.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket4_2;%s: rocket is detonated.;%s: rocket is detonated.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket4_3;%s: pylons are broken.;%s: pylons are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rocket4_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner1_0;Enemy gunner 1 is dead.;Enemy gunner is unconscious.;nice;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner1_1;%s: gunner's installation is out of action.;%s: gunner's installation is out of action.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner1_2;%s: turret's rotation gear is broken.;%s: turret's rotation gear is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner1_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner1_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner2_0;Enemy gunner 2 is dead.;Enemy gunner is unconscious.;nice;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner2_1;%s: gunner's installation is out of action.;%s: gunner's installation is out of action.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner2_2;%s: turret's rotation gear is broken.;%s: turret's rotation gear is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner2_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner2_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner3_0;Enemy gunner 3 is dead.;Enemy gunner is unconscious.;nice;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner3_1;%s: gunner's installation is out of action.;%s: gunner's installation is out of action.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner3_2;%s: turret's rotation gear is broken.;%s: turret's rotation gear is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner3_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner3_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner4_0;Enemy gunner 4 is dead.;Enemy gunner is unconscious.;nice;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner4_1;%s: gunner's installation is out of action.;%s: gunner's installation is out of action.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner4_2;%s: turret's rotation gear is broken.;%s: turret's rotation gear is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner4_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner4_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner5_0;Enemy gunner 5 is dead.;Enemy gunner is unconscious.;nice;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner5_1;%s: gunner's installation is out of action.;%s: gunner's installation is out of action.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner5_2;%s: turret's rotation gear is broken.;%s: turret's rotation gear is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner5_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner5_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner6_0;Enemy gunner 6 is dead.;Enemy gunner is unconscious.;nice;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner6_1;%s: gunner's installation is out of action.;%s: gunner's installation is out of action.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner6_2;%s: turret's rotation gear is broken.;%s: turret's rotation gear is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner6_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner6_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner7_0;Enemy gunner 7 is dead.;Enemy gunner is unconscious.;nice;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner7_1;%s: gunner's installation is out of action.;%s: gunner's installation is out of action.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner7_2;%s: turret's rotation gear is broken.;%s: turret's rotation gear is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner7_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner7_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner8_0;Enemy gunner 8 is dead.;Enemy gunner is unconscious.;nice;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner8_1;%s: gunner's installation is out of action.;%s: gunner's installation is out of action.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner8_2;%s: turret's rotation gear is broken.;%s: turret's rotation gear is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner8_3;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/gunner8_4;;;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron1_l_0;%s: suffers damage of left aileron.;%s: suffers damage of left aileron.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron1_l_1;%s: left aileron is jammed.;%s: left aileron is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron1_l_2;%s: left aileron cable is broken.;%s: left aileron cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron1_l_3;%s: left aileron hinges are broken.;%s: left aileron hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron1_l_4;%s: left aileron surface is broken.;%s: left aileron surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron1_r_0;%s: suffers damage of right aileron.;%s: suffers damage of right aileron.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron1_r_1;%s: right aileron is jammed.;%s: right aileron is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron1_r_2;%s: right aileron cable is broken.;%s: right aileron cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron1_r_3;%s: right aileron hinges are broken.;%s: right aileron hinges are broken.;same;;;;;;;;;;;;;;;;;;;
