Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
fr_m4a1_sherman_0;"Char moyen M4A1 ""Sherman"", 1944";▄M4A1 Sherman;▄​M4A1​“谢​尔​曼”;18;;;;;;;;;;;;;;;;;;;
fr_m4a1_sherman_1;☨M4A1;▄M4A1;▄​M4A1;0;;;;;;;;;;;;;;;;;;;
fr_m4a1_sherman_2;☨M4A1;Medium tank;中​型​坦​克;-6;;;;;;;;;;;;;;;;;;;
fr_crusader_mk_2_shop;☨Crusader Mk.II;▄Crusader Mk.II;▄​十​字​军 Mk II;0;;;;;;;;;;;;;;;;;;;
fr_crusader_mk_2_0;Char léger Crusader Mk.II, 1943;▄Crusader Mk.II;▄​十​字​军 Mk II;16;;;;;;;;;;;;;;;;;;;
fr_crusader_mk_2_1;☨Crusader Mk.II;▄Crusader Mk.II;▄​十​字​军 Mk II;0;;;;;;;;;;;;;;;;;;;
fr_crusader_mk_2_2;☨Crusader II;Cruiser tank;巡​洋​坦​克;0;;;;;;;;;;;;;;;;;;;
fr_m4a1_sherman_fl_10_shop;M4A1 (FL10);M4A1 (FL10);M4A1 (FL10);same;;;;;;;;;;;;;;;;;;;
fr_m4a1_sherman_fl_10_0;"Char moyen M4A1 ""Sherman""/tourelle FL10, 1956F";Sherman M4A1 tourelle FL10;“谢​尔​曼”​M4A1/FL 10 炮​塔;20;;;;;;;;;;;;;;;;;;;
fr_m4a1_sherman_fl_10_1;M4A1 (FL10);M4A1 (FL10);M4A1 (FL10);same;;;;;;;;;;;;;;;;;;;
fr_m4a1_sherman_fl_10_2;M4A1 (FL10);Medium tank;中​型​坦​克;0;;;;;;;;;;;;;;;;;;;
fr_fcm_36_shop;FCM 36;FCM.36;FCM 36;0;;;;;;;;;;;;;;;;;;;
fr_fcm_36_0;Char léger d'accompagnement modèle 1936 FCM;Char léger d'accompagnement FCM.36;轻​型​伴​随​坦​克 FCM 36;9;;;;;;;;;;;;;;;;;;;
fr_fcm_36_1;FCM 36;FCM.36;FCM 36;0;;;;;;;;;;;;;;;;;;;
fr_fcm_36_2;FCM 36;Light tank;轻​型​坦​克;-4;;;;;;;;;;;;;;;;;;;
fr_vbci2_mct30_shop;VBCI 2;VBCI-2 (MCT30);VBCI-2 (MCT30);-8;;;;;;;;;;;;;;;;;;;
fr_vbci2_mct30_0;Véhicule Blindé de Combat d'Infanterie/tourelle Medium Caliber Turret, 2017;VBCI-2 (MCT30);步​兵​装​甲​战​斗​载​具 2 型 (MCT30 武​器​站);61;;;;;;;;;;;;;;;;;;;
fr_vbci2_mct30_1;VBCI 2;VBCI-2 (MCT30);VBCI-2 (MCT30);-8;;;;;;;;;;;;;;;;;;;
fr_vbci2_mct30_2;VBCI 2;Light tank;轻​型​坦​克;-4;;;;;;;;;;;;;;;;;;;
fr_vbci_shop;VBCI;VBCI;VBCI;same;;;;;;;;;;;;;;;;;;;
fr_vbci_0;Véhicule Blindé de Combat d'Infanterie/tourelle Tarask, 2009;VBCI (VCI);步​兵​装​甲​战​斗​载​具 (步​兵​战​车​构​型);50;;;;;;;;;;;;;;;;;;;
fr_vbci_1;VBCI;VBCI;VBCI;same;;;;;;;;;;;;;;;;;;;
fr_vbci_2;VBCI;Light tank;轻​型​坦​克;-6;;;;;;;;;;;;;;;;;;;
fr_cv_9035_nl_shop;☨IGV 9035;CV 9035NL;CV 9035NL;0;;;;;;;;;;;;;;;;;;;
fr_cv_9035_nl_0;☨Infanteriegevechtsvoertuig CV 9035 NL, 2007F;Infanteriegevechtsvoertuig CV 9035NL;9035 型​步​兵​战​车 (荷​兰);9;;;;;;;;;;;;;;;;;;;
fr_cv_9035_nl_1;☨IGV 9035;CV 9035NL;CV 9035NL;0;;;;;;;;;;;;;;;;;;;
fr_cv_9035_nl_2;☨IGV 9035;Light tank;轻​型​坦​克;-1;;;;;;;;;;;;;;;;;;;
fr_lvt_bofors_shop;☨LVT-4/Bofors;LVT-4/40;LVT-4/40;5;;;;;;;;;;;;;;;;;;;
fr_lvt_bofors_0;"Landing Vehicle Tracked Mk.4/Bofors ""Alligator"", 1950";LVT-4 Bofors;LVT-4/40 毫​米​博​福​斯;41;;;;;;;;;;;;;;;;;;;
fr_lvt_bofors_1;☨LVT-4/Bofors;LVT-4/40;LVT-4/40;5;;;;;;;;;;;;;;;;;;;
fr_lvt_bofors_2;☨LVT 40;Light tank;轻​型​坦​克;-3;;;;;;;;;;;;;;;;;;;
fr_panhard_ebr_1951_shop;EBR (1951);E.B.R. (1951);EBR 1951 型;-3;;;;;;;;;;;;;;;;;;;
fr_panhard_ebr_1951_0;Engin Blindé de Reconnaissance modèle 1951 P;Panhard E.B.R (1951);潘​哈​德​装​甲​侦​察​车 1951 型;24;;;;;;;;;;;;;;;;;;;
fr_panhard_ebr_1951_1;EBR (1951);E.B.R. (1951);EBR 1951 型;-3;;;;;;;;;;;;;;;;;;;
fr_panhard_ebr_1951_2;EBR '51⌂;Light tank;轻​型​坦​克;-2;;;;;;;;;;;;;;;;;;;
fr_panhard_ebr_1963_shop;EBR revalorisé;E.B.R. (1963);EBR 1963 型;1;;;;;;;;;;;;;;;;;;;
fr_panhard_ebr_1963_0;Engin Blindé de Reconnaissance revalorisé P, 1963;Panhard E.B.R (1963);潘​哈​德​装​甲​侦​察​车 1963 型;29;;;;;;;;;;;;;;;;;;;
fr_panhard_ebr_1963_1;EBR revalorisé;E.B.R. (1963);EBR 1963 型;1;;;;;;;;;;;;;;;;;;;
fr_panhard_ebr_1963_2;EBR 90⌂;Light tank;轻​型​坦​克;-3;;;;;;;;;;;;;;;;;;;
fr_panhard_ebr_1954_shop;EBR (1954);E.B.R. (1954);EBR 1954 型;-3;;;;;;;;;;;;;;;;;;;
fr_panhard_ebr_1954_0;Engin Blindé de Reconnaissance modèle 1954 P, 1956F;Panhard E.B.R (1954);潘​哈​德​装​甲​侦​察​车 1954 型;31;;;;;;;;;;;;;;;;;;;
fr_panhard_ebr_1954_1;EBR (1954);E.B.R. (1954);EBR 1954 型;-3;;;;;;;;;;;;;;;;;;;
fr_panhard_ebr_1954_2;EBR '54⌂;Light tank;轻​型​坦​克;-2;;;;;;;;;;;;;;;;;;;
fr_amx_10rc_shop;AMX 10 RC;AMX-10RC;AMX 10RC;1;;;;;;;;;;;;;;;;;;;
fr_amx_10rc_0;AMX de 10 tonnes Roues-Canon, 1984;AMX-10RC;AMX 10RC;26;;;;;;;;;;;;;;;;;;;
fr_amx_10rc_1;AMX 10 RC;AMX-10RC;AMX 10RC;1;;;;;;;;;;;;;;;;;;;
fr_amx_10rc_2;AMX 10⌂;Light tank;轻​型​坦​克;-3;;;;;;;;;;;;;;;;;;;
fr_vab_santal_shop;SANTAL;SANTAL;VAB/SANTAL;same;;;;;;;;;;;;;;;;;;;
fr_vab_santal_0;Véhicule de Défense Anti-Aérienne, Systeme Anti-aerien Autonome Leger, 1992;Véhicule de l'Avant Blindé, SANTAL;前​线​装​甲​载​具​/SANTAL;41;;;;;;;;;;;;;;;;;;;
fr_vab_santal_1;SANTAL;SANTAL;VAB/SANTAL;same;;;;;;;;;;;;;;;;;;;
fr_vab_santal_2;SANTAL;SPAA;自​行​防​空​炮;2;;;;;;;;;;;;;;;;;;;
fr_vcac_mephisto_shop;VCAC HOT;MEPHISTO;VCAC/​墨​菲​斯​托;0;;;;;;;;;;;;;;;;;;;
fr_vcac_mephisto_0;Véhicule de Combat Anti-Char HOT/Mephisto, 1987;Véhicule de Combat Anti-Char, MEPHISTO;反​坦​克​战​斗​载​具​/​墨​菲​斯​托​反​坦​克​导​弹​系​统;9;;;;;;;;;;;;;;;;;;;
fr_vcac_mephisto_1;VCAC HOT;MEPHISTO;VCAC/​墨​菲​斯​托;0;;;;;;;;;;;;;;;;;;;
fr_vcac_mephisto_2;VCAC HOT;SPG;自​行​火​炮;5;;;;;;;;;;;;;;;;;;;
fr_mars_15_shop;Mars 15;MARS 15;MARS 15;0;;;;;;;;;;;;;;;;;;;
fr_mars_15_0;Mars 15/tourelle TS90, 1990P;MARS 15;MARS 15;21;;;;;;;;;;;;;;;;;;;
fr_mars_15_1;Mars 15;MARS 15;MARS 15;0;;;;;;;;;;;;;;;;;;;
fr_mars_15_2;Mars 15;Light tank;轻​型​坦​克;-3;;;;;;;;;;;;;;;;;;;
fr_sk105_a2_shop;☨SK-105A2;SK-105A2;SK-105A2;1;;;;;;;;;;;;;;;;;;;
fr_sk105_a2_0;"☨SK-105A2 ""Kürassier"", 1992";SK-105A2;SK-105A2​“胸​甲​骑​兵”;19;;;;;;;;;;;;;;;;;;;
fr_sk105_a2_1;☨SK-105A2;SK-105A2;SK-105A2;1;;;;;;;;;;;;;;;;;;;
fr_sk105_a2_2;☨Kürassier;Light tank;轻​型​坦​克;0;;;;;;;;;;;;;;;;;;;
fr_amx_30_auf_1_shop;AuF1;AuF1;AuF1;same;;;;;;;;;;;;;;;;;;;
fr_amx_30_auf_1_0;Canon de 155 mm Automoteur modèle F1 H, 1987F;Canon de 155 Automoteur Modèle F1;155 毫​米​自​行​火​炮 F1 型;12;;;;;;;;;;;;;;;;;;;
fr_amx_30_auf_1_1;AuF1;AuF1;AuF1;same;;;;;;;;;;;;;;;;;;;
fr_amx_30_auf_1_2;AuF1;SPG;自​行​火​炮;1;;;;;;;;;;;;;;;;;;;
fr_amx_10m_acra_shop;AMX 10 M;AMX-10M;AMX 10M;1;;;;;;;;;;;;;;;;;;;
fr_amx_10m_acra_0;AMX chasseur de 10 tonnes Missile, 1974;Chasseur de char AMX-10M;AMX 10M 坦​克​歼​击​车;15;;;;;;;;;;;;;;;;;;;
fr_amx_10m_acra_1;AMX 10 M;AMX-10M;AMX 10M;1;;;;;;;;;;;;;;;;;;;
fr_amx_10m_acra_2;AMX 10 M;SPG;自​行​火​炮;5;;;;;;;;;;;;;;;;;;;
fr_amx_30_ACRA_shop;AMX 30 ACRA;AMX-30 ACRA;AMX 30/ACRA;0;;;;;;;;;;;;;;;;;;;
fr_amx_30_ACRA_0;AMX char de 30 tonnes Anti-Char Rapide Autopropulsé, 1972;AMX-30 ACRA;AMX 30/​推​进​式​高​速​反​坦​克​导​弹;46;;;;;;;;;;;;;;;;;;;
fr_amx_30_ACRA_1;AMX 30 ACRA;AMX-30 ACRA;AMX 30/ACRA;0;;;;;;;;;;;;;;;;;;;
fr_amx_30_ACRA_2;ACRA;MBT;主​战​坦​克;1;;;;;;;;;;;;;;;;;;;
fr_amx_30_super_shop;AMX 30 Super;AMX-30 Super;超​级 AMX 30;0;;;;;;;;;;;;;;;;;;;
fr_amx_30_super_0;AMX char de 30 tonnes Super, 1990P;AMX-30 Super;超​级 AMX 30;22;;;;;;;;;;;;;;;;;;;
fr_amx_30_super_1;AMX 30 Super;AMX-30 Super;超​级 AMX 30;0;;;;;;;;;;;;;;;;;;;
fr_amx_30_super_2;AMX 30S;MBT;主​战​坦​克;4;;;;;;;;;;;;;;;;;;;
fr_jaguar_ebrc_shop;EBRC Jaguar;EBRC Jaguar;EBRC 美​洲​豹;same;;;;;;;;;;;;;;;;;;;
fr_jaguar_ebrc_0;Engin Blindé de Reconnaissance et de Combat Jaguar, 2023F;EBRC Jaguar;装​甲​侦​察​与​战​斗​载​具 美​洲​豹;46;;;;;;;;;;;;;;;;;;;
fr_jaguar_ebrc_1;EBRC Jaguar;EBRC Jaguar;EBRC 美​洲​豹;same;;;;;;;;;;;;;;;;;;;
fr_jaguar_ebrc_2;EBRC Jaguar;Light tank;轻​型​坦​克;1;;;;;;;;;;;;;;;;;;;
germ_flarakrad_shop;FlaRakRad;FlaRakRad;FlaRakRad;same;;;;;;;;;;;;;;;;;;;
germ_flarakrad_0;Flugabwehrraketensystem Roland auf Radkraftfahrzeug, 2002F;Flugabwehrraketensystem Roland auf Radkraftfahrzeug;轮​式​机​动​底​盘​/​罗​兰​地​对​空​导​弹​系​统;7;;;;;;;;;;;;;;;;;;;
germ_flarakrad_1;FlaRakRad;FlaRakRad;FlaRakRad;same;;;;;;;;;;;;;;;;;;;
germ_flarakrad_2;FRR;SPAA;自​行​防​空​炮;-1;;;;;;;;;;;;;;;;;;;
germ_iris_slm_launcher_shop;IRIS-T SLM-Starter;IRIS-T SLM (TEL);IRIS-T SLM/​发​射​车;2;;;;;;;;;;;;;;;;;;;
germ_iris_slm_launcher_0;IRIS-T, Surface Launched Medium range-Starter, 2018F;IRIS-T SLM, Transporter erector launcher;IRIS-T 陆​基​中​程​型​/​机​动​发​射​系​统;12;;;;;;;;;;;;;;;;;;;
germ_iris_slm_launcher_1;IRIS-T SLM-Starter;IRIS-T SLM (TEL);IRIS-T SLM/​发​射​车;2;;;;;;;;;;;;;;;;;;;
germ_iris_slm_launcher_2;IRIS-T-Starter;TEL;发​射​车;11;;;;;;;;;;;;;;;;;;;
germ_iris_slm_fcs_shop;IRIS-T SLM-MFR;IRIS-T SLM (TADS);IRIS-T SLM/​雷​达​车;-3;;;;;;;;;;;;;;;;;;;
germ_iris_slm_fcs_0;IRIS-T, Surface Launched Medium range-Multifunktionsradar, 2018F;IRIS-T SLM, Target acquisition and designation system;IRIS-T 陆​基​中​程​型​/​目​标​捕​获​与​标​定​系​统;11;;;;;;;;;;;;;;;;;;;
germ_iris_slm_fcs_1;IRIS-T SLM-MFR;IRIS-T SLM (TADS);IRIS-T SLM/​雷​达​车;-3;;;;;;;;;;;;;;;;;;;
germ_iris_slm_fcs_2;IRIS-T MFR;TADS;雷​达​车;6;;;;;;;;;;;;;;;;;;;
germ_flarakpz_1_shop;FlaRakPz;FlaRakPz 1;FlaRakPz 1;-2;;;;;;;;;;;;;;;;;;;
germ_flarakpz_1_0;Flugabwehrraketenpanzer Roland 2 auf Marder Fgst., 1980;FlaRakPz 1 Roland 2;防​空​导​弹​坦​克 1 型​/​罗​兰 2 地​对​空​导​弹​系​统;36;;;;;;;;;;;;;;;;;;;
germ_flarakpz_1_1;FlaRakPz;FlaRakPz 1;FlaRakPz 1;-2;;;;;;;;;;;;;;;;;;;
germ_flarakpz_1_2;FRP;SPAA;自​行​防​空​炮;-1;;;;;;;;;;;;;;;;;;;
fr_crotale_ng_shop;☨Crotale NG;▄ItO 90M;▄​ItO 90M;3;;;;;;;;;;;;;;;;;;;
fr_crotale_ng_0;☨Sisu XA-181/Crotale NG, 2000;▄Ilmatorjuntaohjus 90M;▄​90M 型​防​空​导​弹;7;;;;;;;;;;;;;;;;;;;
fr_crotale_ng_1;☨Crotale NG;▄ItO 90M;▄​ItO 90M;3;;;;;;;;;;;;;;;;;;;
fr_crotale_ng_2;☨Crotale;SPAA;自​行​防​空​炮;4;;;;;;;;;;;;;;;;;;;
fr_amx_30_roland_shop;Roland 1;Roland 1;AMX 30/​罗​兰 1;same;;;;;;;;;;;;;;;;;;;
fr_amx_30_roland_0;AMX de 30 tonnes Roland 1, 1978;AMX-30 Roland 1;AMX 30/​罗​兰 1 地​对​空​导​弹​系​统;16;;;;;;;;;;;;;;;;;;;
fr_amx_30_roland_1;Roland 1;Roland 1;AMX 30/​罗​兰 1;same;;;;;;;;;;;;;;;;;;;
fr_amx_30_roland_2;Roland 1;SPAA;自​行​防​空​炮;4;;;;;;;;;;;;;;;;;;;
fr_leclerc_azur_shop;Leclerc AZUR;Leclerc AZUR;勒​克​莱​尔​/AZUR;same;;;;;;;;;;;;;;;;;;;
fr_leclerc_azur_0;Char Leclerc série 2/Action en Zone URbaine prototype, 2016F;Leclerc AZUR;勒​克​莱​尔​/​城​市​作​战​套​件;48;;;;;;;;;;;;;;;;;;;
fr_leclerc_azur_1;Leclerc AZUR;Leclerc AZUR;勒​克​莱​尔​/AZUR;same;;;;;;;;;;;;;;;;;;;
fr_leclerc_azur_2;Leclerc AZUR;MBT;主​战​坦​克;9;;;;;;;;;;;;;;;;;;;
fr_leclerc_sxxi_shop;Leclerc SXXI;Leclerc SXXI;勒​克​莱​尔 SXXI;same;;;;;;;;;;;;;;;;;;;
fr_leclerc_sxxi_0;Char Leclerc série XXI, 2007F;Leclerc SXXI;勒​克​莱​尔 系​列 XXI ;17;;;;;;;;;;;;;;;;;;;
fr_leclerc_sxxi_1;Leclerc SXXI;Leclerc SXXI;勒​克​莱​尔 SXXI;same;;;;;;;;;;;;;;;;;;;
fr_leclerc_sxxi_2;Leclerc SXXI;MBT;主​战​坦​克;9;;;;;;;;;;;;;;;;;;;
fr_leclerc_s2_shop;Leclerc S2;Leclerc S2;勒​克​莱​尔 S2;same;;;;;;;;;;;;;;;;;;;
fr_leclerc_s2_0;Char Leclerc série 2, 2002F;Leclerc Serie 2;勒​克​莱​尔 系​列 2;12;;;;;;;;;;;;;;;;;;;
fr_leclerc_s2_1;Leclerc S2;Leclerc S2;勒​克​莱​尔 S2;same;;;;;;;;;;;;;;;;;;;
fr_leclerc_s2_2;Leclerc S2;MBT;主​战​坦​克;7;;;;;;;;;;;;;;;;;;;
fr_leclerc_s1_shop;Leclerc S1;Leclerc;勒​克​莱​尔;3;;;;;;;;;;;;;;;;;;;
fr_leclerc_s1_0;Char Leclerc série 1, 1995F;Leclerc Serie 1;勒​克​莱​尔 系​列 1;12;;;;;;;;;;;;;;;;;;;
fr_leclerc_s1_1;Leclerc S1;Leclerc;勒​克​莱​尔;3;;;;;;;;;;;;;;;;;;;
fr_leclerc_s1_2;Leclerc S1;MBT;主​战​坦​克;7;;;;;;;;;;;;;;;;;;;
fr_msc_shop;MSC;MSC;MSC;same;;;;;;;;;;;;;;;;;;;
fr_msc_0;Mulet Système Complet, 1986F;Mulet Système Complet;勒​克​莱​尔​全​系​统​测​试​原​型​车;7;;;;;;;;;;;;;;;;;;;
fr_msc_1;MSC;MSC;MSC;same;;;;;;;;;;;;;;;;;;;
fr_msc_2;MSC;MBT;主​战​坦​克;0;;;;;;;;;;;;;;;;;;;
fr_amx_30_shop;AMX 30 B (e);AMX-30;AMX 30;6;;;;;;;;;;;;;;;;;;;
fr_amx_30_0;AMX char de 30 tonnes B, 1966;AMX-30;AMX 30;23;;;;;;;;;;;;;;;;;;;
fr_amx_30_1;AMX 30 B (e);AMX-30;AMX 30;6;;;;;;;;;;;;;;;;;;;
fr_amx_30_2;AMX 30 B '66;MBT;主​战​坦​克;9;;;;;;;;;;;;;;;;;;;
fr_amx_30_1972_shop;AMX 30 B;AMX-30 (1972);AMX 30 1972 型;-5;;;;;;;;;;;;;;;;;;;
fr_amx_30_1972_0;AMX char de 30 tonnes B, 1972;AMX-30 (1972);AMX 30 1972 型;16;;;;;;;;;;;;;;;;;;;
fr_amx_30_1972_1;AMX 30 B;AMX-30 (1972);AMX 30 1972 型;-5;;;;;;;;;;;;;;;;;;;
fr_amx_30_1972_2;AMX 30 B '72;MBT;主​战​坦​克;9;;;;;;;;;;;;;;;;;;;
fr_amx_30_dca_shop;AMX 30 DCA;AMX-30 S DCA;AMX 30S 防​空​型;-2;;;;;;;;;;;;;;;;;;;
fr_amx_30_dca_0;AMX de 30 tonnes Défense Contre-Avion/tourelle S401A, 1973;AMX-30 S DCA;AMX 30S (S401A 防​空​炮​塔);46;;;;;;;;;;;;;;;;;;;
fr_amx_30_dca_1;AMX 30 DCA;AMX-30 S DCA;AMX 30S 防​空​型;-2;;;;;;;;;;;;;;;;;;;
fr_amx_30_dca_2;DCA (2x30);SPAA;自​行​防​空​炮;6;;;;;;;;;;;;;;;;;;;
fr_amx_13_dca_40_shop;AMX 13 DCA;AMX-13 DCA 40;AMX 13/40 防​空​型;-3;;;;;;;;;;;;;;;;;;;
fr_amx_13_dca_40_0;AMX de 13 tonnes Défense Contre-Avion/tourelle S980, 1957;AMX-13 DCA 40;AMX 13/40 防​空​型;44;;;;;;;;;;;;;;;;;;;
fr_amx_13_dca_40_1;AMX 13 DCA;AMX-13 DCA 40;AMX 13/40 防​空​型;-3;;;;;;;;;;;;;;;;;;;
fr_amx_13_dca_40_2;DCA (1x40);SPAA;自​行​防​空​炮;6;;;;;;;;;;;;;;;;;;;
fr_amx_30_b2_shop;AMX 30 B2;AMX-30B2;AMX 30B2;1;;;;;;;;;;;;;;;;;;;
fr_amx_30_b2_0;AMX char de 30 tonnes B2 revalorisé, 1983;AMX-30B2;AMX 30B2;33;;;;;;;;;;;;;;;;;;;
fr_amx_30_b2_1;AMX 30 B2;AMX-30B2;AMX 30B2;1;;;;;;;;;;;;;;;;;;;
fr_amx_30_b2_2;AMX 30 B2;MBT;主​战​坦​克;6;;;;;;;;;;;;;;;;;;;
fr_amx_30_b2_brenus_shop;AMX 30 B2 Brenus;AMX-30B2 BRENUS;AMX 30B2/​布​雷​努​斯;1;;;;;;;;;;;;;;;;;;;
fr_amx_30_b2_brenus_0;AMX char de 30 tonnes B2 Brenus, 1999;AMX-30B2 BRENUS;AMX 30B2/​布​雷​努​斯​爆​炸​反​应​装​甲;22;;;;;;;;;;;;;;;;;;;
fr_amx_30_b2_brenus_1;AMX 30 B2 Brenus;AMX-30B2 BRENUS;AMX 30B2/​布​雷​努​斯;1;;;;;;;;;;;;;;;;;;;
fr_amx_30_b2_brenus_2;AMX 30 BENUS;MBT;主​战​坦​克;9;;;;;;;;;;;;;;;;;;;
fr_amx_50_1950_shop;AMX 50/90;AMX-50 (TO90/930);AMX 50 (TO90/930);-8;;;;;;;;;;;;;;;;;;;
fr_amx_50_1950_0;AMX char moyen de 50 tonnes/tourelle oscillante allégé 90, 1955;AMX Char Moyen de 50 tonnes (TO90/930);AMX 50 吨​级​中​型​坦​克 (TOA90/930 炮​塔);25;;;;;;;;;;;;;;;;;;;
fr_amx_50_1950_1;AMX 50/90;AMX-50 (TO90/930);AMX 50 (TO90/930);-8;;;;;;;;;;;;;;;;;;;
fr_amx_50_1950_2;AMX 50 90;Medium tank;中​型​坦​克;-2;;;;;;;;;;;;;;;;;;;
fr_somua_sm_shop;SOMUA SM;Somua SM;索​玛 SM;0;;;;;;;;;;;;;;;;;;;
fr_somua_sm_0;SOMUA char lourd SM, 1953;Somua SM;索​玛 SM;17;;;;;;;;;;;;;;;;;;;
fr_somua_sm_1;SOMUA SM;Somua SM;索​玛 SM;0;;;;;;;;;;;;;;;;;;;
fr_somua_sm_2;SM;Heavy tank;重​型​坦​克;-8;;;;;;;;;;;;;;;;;;;
fr_amx_50_shop;AMX 50/100;AMX-50 (TOA100);AMX 50 (TOA100);-5;;;;;;;;;;;;;;;;;;;
fr_amx_50_0;AMX char moyen de 50 tonnes/tourelle oscillante allégé 100, 1952;AMX Char Moyen de 50 tonnes (TOA100);AMX 50 吨​级​中​型​坦​克​/TOA100 炮​塔;28;;;;;;;;;;;;;;;;;;;
fr_amx_50_1;AMX 50/100;AMX-50 (TOA100);AMX 50 (TOA100);-5;;;;;;;;;;;;;;;;;;;
fr_amx_50_2;AMX 50/100;Medium tank;中​型​坦​克;-1;;;;;;;;;;;;;;;;;;;
fr_amx_m4_shop;AMX M4;AMX M4;AMX M4;same;;;;;;;;;;;;;;;;;;;
fr_amx_m4_0;AMX char M4, 1949;AMX M4;AMX M4;11;;;;;;;;;;;;;;;;;;;
fr_amx_m4_1;AMX M4;AMX M4;AMX M4;same;;;;;;;;;;;;;;;;;;;
fr_amx_m4_2;AMX M4;Medium tank;中​型​坦​克;-5;;;;;;;;;;;;;;;;;;;
fr_amx_50_surblinde_shop;AMX 50 Surblindé;AMX-50 Surblindé;AMX 50 重​装​型;0;;;;;;;;;;;;;;;;;;;
fr_amx_50_surblinde_0;AMX char lourd de 50 tonnes Surblindé/tourelle oscillante allégé 120, 1956;AMX-50 Surblindé;AMX 50 重​装​型;58;;;;;;;;;;;;;;;;;;;
fr_amx_50_surblinde_1;AMX 50 Surblindé;AMX-50 Surblindé;AMX 50 重​装​型;0;;;;;;;;;;;;;;;;;;;
fr_amx_50_surblinde_2;Surblindé;Heavy tank;重​型​坦​克;-1;;;;;;;;;;;;;;;;;;;
fr_amx_50_surbaisse_shop;AMX 50 Surbaissé;AMX-50 Surbaissé;AMX 50 减​高​型;0;;;;;;;;;;;;;;;;;;;
fr_amx_50_surbaisse_0;AMX char lourd de 50 tonnes Surbaissé/tourelle oscillante basse 120, 1958;AMX-50 Surbaissé;AMX 50 减​高​型;57;;;;;;;;;;;;;;;;;;;
fr_amx_50_surbaisse_1;AMX 50 Surbaissé;AMX-50 Surbaissé;AMX 50 减​高​型;0;;;;;;;;;;;;;;;;;;;
fr_amx_50_surbaisse_2;Surbaissé;Heavy tank;重​型​坦​克;-1;;;;;;;;;;;;;;;;;;;
fr_amx_50_foch_shop;CA 120 Foch;AMX-50 Foch;AMX 50 福​煦;0;;;;;;;;;;;;;;;;;;;
fr_amx_50_foch_0;AMX Canon d'Assaut de 120 mm Foch, 1955;Canon automoteur AMX-50 Foch;自​行​火​炮 AMX 50 福​煦;11;;;;;;;;;;;;;;;;;;;
fr_amx_50_foch_1;CA 120 Foch;AMX-50 Foch;AMX 50 福​煦;0;;;;;;;;;;;;;;;;;;;
fr_amx_50_foch_2;Foch;SPG;自​行​火​炮;1;;;;;;;;;;;;;;;;;;;
fr_pzkpfw_V_panther_dauphine_shop;«Dauphiné»;"Panther ""Dauphiné""";豹​式​坦​克 (“多​菲​内”​号);-8;;;;;;;;;;;;;;;;;;;
fr_pzkpfw_V_panther_dauphine_0;Char Panther Ausf. G «Dauphiné», 1946;"Panther ""Dauphiné""";豹​式​坦​克 (“多​菲​内”​号);19;;;;;;;;;;;;;;;;;;;
fr_pzkpfw_V_panther_dauphine_1;«Dauphiné»;"Panther ""Dauphiné""";豹​式​坦​克 (“多​菲​内”​号);-8;;;;;;;;;;;;;;;;;;;
fr_pzkpfw_V_panther_dauphine_2;☨Panther G;Medium tank;中​型​坦​克;-1;;;;;;;;;;;;;;;;;;;
fr_lorraine_155_shop;LAu 50;Lorraine 155 Mle.50;洛​林 155 Mle.50;-13;;;;;;;;;;;;;;;;;;;
fr_lorraine_155_0;Lorraine Canon Automoteur de 155 mm modèle 1950, 1953;Lorraine automoteur de 155 mm modèle 1950;155 毫​米​洛​林​自​行​火​炮 1950 型;12;;;;;;;;;;;;;;;;;;;
fr_lorraine_155_1;LAu 50;Lorraine 155 Mle.50;洛​林 155 Mle.50;-13;;;;;;;;;;;;;;;;;;;
fr_lorraine_155_2;LAu 50;SPG;自​行​火​炮;3;;;;;;;;;;;;;;;;;;;
fr_lorraine_100_shop;CA 100;CA Lorraine;洛​林​突​击​炮;-5;;;;;;;;;;;;;;;;;;;
fr_lorraine_100_0;Lorraine Canon d'Assaut de 100 mm, 1952;Canon d'assaut Lorraine de 100 mm;100 毫​米​洛​林​突​击​炮;6;;;;;;;;;;;;;;;;;;;
fr_lorraine_100_1;CA 100;CA Lorraine;洛​林​突​击​炮;-5;;;;;;;;;;;;;;;;;;;
fr_lorraine_100_2;CA 100;SPG;自​行​火​炮;3;;;;;;;;;;;;;;;;;;;
fr_lorraine_40t_shop;Lorraine 40t;Lorraine 40t;洛​林 40 吨​型;same;;;;;;;;;;;;;;;;;;;
fr_lorraine_40t_0;Lorraine Char de bataille de 40 tonnes, 1953;Char de bataille de 40 tonnes;洛​林 40 吨​级​战​斗​坦​克;15;;;;;;;;;;;;;;;;;;;
fr_lorraine_40t_1;Lorraine 40t;Lorraine 40t;洛​林 40 吨​型;same;;;;;;;;;;;;;;;;;;;
fr_lorraine_40t_2;Char 40t;Medium tank;中​型​坦​克;-3;;;;;;;;;;;;;;;;;;;
fr_citroen_kegresse_p4t_shop;P7T CAQ Mle.29;P.7.T AA;P7T 防​空​型;6;;;;;;;;;;;;;;;;;;;
