Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23
hints/ffa_race_starts_in_26;Race starts in: 26;Race starts in: 26;same;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_27;Race starts in: 27;Race starts in: 27;same;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_28;Race starts in: 28;Race starts in: 28;same;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_29;Race starts in: 29;Race starts in: 29;same;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_30;Race starts in: 30;Race starts in: 30;same;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_31;;Race starts in: 31;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_32;;Race starts in: 32;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_33;;Race starts in: 33;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_34;;Race starts in: 34;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_35;;Race starts in: 35;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_36;;Race starts in: 36;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_37;;Race starts in: 37;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_38;;Race starts in: 38;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_39;;Race starts in: 39;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_40;;Race starts in: 40;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_41;;Race starts in: 41;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_42;;Race starts in: 42;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_43;;Race starts in: 43;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_44;;Race starts in: 44;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_45;;Race starts in: 45;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_46;;Race starts in: 46;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_47;;Race starts in: 47;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_48;;Race starts in: 48;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_49;;Race starts in: 49;nice;;;;;;;;;;;;;;;;;;;
hints/ffa_race_starts_in_50;;Race starts in: 50;nice;;;;;;;;;;;;;;;;;;;
hints/destroy_bomb_targets;In order to completely interrupt the offensive landing craft, it is necessary to destroy bomb targets;In order to completely interrupt the offensive landing craft, it is necessary to destroy bomb targets;same;;;;;;;;;;;;;;;;;;;
hints/dont_allow_to_destroy_bomb_targets;Prevent destruction of bomb targets, it's the only way the enemy can interrupt the attack of landing boats;Prevent destruction of bomb targets, it's the only way the enemy can interrupt the attack of landing boats;same;;;;;;;;;;;;;;;;;;;
hints/event_start_time;Air battle will start in {time};Air battle will start in {time};same;;;;;;;;;;;;;;;;;;;
hints/event_player_start_on;{player} will start an air battle in {time};{player} will start an air battle in {time};same;;;;;;;;;;;;;;;;;;;
hints/event_player_join_on;%s has joined the event;%s has joined the event;same;;;;;;;;;;;;;;;;;;;
hints/event_can_join_ally;Defend an allied plane ({player}), {time};Defend an allied plane ({player}), {time};same;;;;;;;;;;;;;;;;;;;
hints/event_can_join_enemy;Attack an enemy plane ({player}), {time};Attack an enemy plane ({player}), {time};same;;;;;;;;;;;;;;;;;;;
hints/allied_player_has_captured_the_flag;Our team has captured the cargo! Deliver it to the capture zone!;Our team has captured the cargo! Deliver it to the capture zone!;same;;;;;;;;;;;;;;;;;;;
hints/enemy_player_has_captured_the_flag;The enemy team has captured the cargo! Don't let them deliver the cargo to the capture zone!;The enemy team has captured the cargo! Don't let them deliver the cargo to the capture zone!;same;;;;;;;;;;;;;;;;;;;
hints/allied_player_has_captured_the_flag_zone01;Our team has captured the cargo! Deliver it to the capture zone A!;Our team has captured the cargo! Deliver it to the capture zone A!;same;;;;;;;;;;;;;;;;;;;
hints/enemy_player_has_captured_the_flag_zone01;The enemy team has captured the cargo! Don't let them deliver the cargo to the capture zone A!;The enemy team has captured the cargo! Don't let them deliver the cargo to the capture zone A!;same;;;;;;;;;;;;;;;;;;;
hints/allied_player_has_captured_the_flag_zone02;Our team has captured the cargo! Deliver it to the capture zone B!;Our team has captured the cargo! Deliver it to the capture zone B!;same;;;;;;;;;;;;;;;;;;;
hints/enemy_player_has_captured_the_flag_zone02;The enemy team has captured the cargo! Don't let them deliver the cargo to the capture zone B!;The enemy team has captured the cargo! Don't let them deliver the cargo to the capture zone B!;same;;;;;;;;;;;;;;;;;;;
hints/allied_player_has_captured_the_flag_zone03;Our team has captured the cargo! Deliver it to the capture zone C!;Our team has captured the cargo! Deliver it to the capture zone C!;same;;;;;;;;;;;;;;;;;;;
hints/enemy_player_has_captured_the_flag_zone03;The enemy team has captured the cargo! Don't let them deliver the cargo to the capture zone C!;The enemy team has captured the cargo! Don't let them deliver the cargo to the capture zone C!;same;;;;;;;;;;;;;;;;;;;
hints/new_respawn_point;A new respawn point is available;A new respawn point is available;same;;;;;;;;;;;;;;;;;;;
hints/duel_shoot_disable;Fly straight until the weapon is enabled;Fly straight until the weapon is enabled;same;;;;;;;;;;;;;;;;;;;
hints/tournament_shooting_disabled;Weapon will be enabled after the timer runs out;Weapon will be enabled after the timer runs out;same;;;;;;;;;;;;;;;;;;;
hints/tournament_shooting_enabled;Weapon enabled;Weapon enabled;same;;;;;;;;;;;;;;;;;;;
hints/enemy_have_advantage;The enemy has achieved air superiority. You have started losing victory points!;The enemy has achieved air superiority. You have started losing victory points!;same;;;;;;;;;;;;;;;;;;;
hints/tank_in_enemy_zone;You are in the auto detect area!;Your tank is in the hostile area !;nice;;;;;;;;;;;;;;;;;;;
hints/tank_will_respawn_in_1;Trophy will respawn in 1 second;Trophy will respawn in 1 second;same;;;;;;;;;;;;;;;;;;;
hints/tank_will_respawn_in_2;Trophy will respawn in 2 seconds;Trophy will respawn in 2 seconds;same;;;;;;;;;;;;;;;;;;;
hints/tank_will_respawn_in_3;Trophy will respawn in 3 seconds;Trophy will respawn in 3 seconds;same;;;;;;;;;;;;;;;;;;;
hints/tank_will_respawn_in_4;Trophy will respawn in 4 seconds;Trophy will respawn in 4 seconds;same;;;;;;;;;;;;;;;;;;;
hints/tank_will_respawn_in_5;Trophy will respawn in 5 seconds;Trophy will respawn in 5 seconds;same;;;;;;;;;;;;;;;;;;;
hints/tank_will_respawn_in_6;Trophy will respawn in 6 seconds;Trophy will respawn in 6 seconds;same;;;;;;;;;;;;;;;;;;;
hints/tank_will_respawn_in_7;Trophy will respawn in 7 seconds;Trophy will respawn in 7 seconds;same;;;;;;;;;;;;;;;;;;;
hints/tank_will_respawn_in_8;Trophy will respawn in 8 seconds;Trophy will respawn in 8 seconds;same;;;;;;;;;;;;;;;;;;;
hints/tank_will_respawn_in_9;Trophy will respawn in 9 seconds;Trophy will respawn in 9 seconds;same;;;;;;;;;;;;;;;;;;;
hints/tank_will_respawn_in_10;Trophy will respawn in 10 seconds;Trophy will respawn in 10 seconds;same;;;;;;;;;;;;;;;;;;;
hints/lose_cap_points;Your team has lost 2000 tickets for destroying a trophy;Your team has lost 2000 tickets for destroying a trophy;same;;;;;;;;;;;;;;;;;;;
hints/ht_hunters_activate;Player of your team was hunted!;Player of your team was hunted!;same;;;;;;;;;;;;;;;;;;;
hints/MDB_bombers_near_end;Bombers are near their target!;Bombers are near their target!;same;;;;;;;;;;;;;;;;;;;
hints/player_on_enemy_airfield;Player of your team landed on the enemy airfield and surrendered!;Player of your team landed on the enemy airfield and surrendered!;same;;;;;;;;;;;;;;;;;;;
hints/no_arifields_90;All airfields has been destroyed! Airfield will be restored in 90 sec!;All airfields has been destroyed! Airfield will be restored in 90 sec!;same;;;;;;;;;;;;;;;;;;;
hints/no_arifields_80;All airfields has been destroyed! Airfield will be restored in 80 sec!;All airfields has been destroyed! Airfield will be restored in 80 sec!;same;;;;;;;;;;;;;;;;;;;
hints/no_arifields_70;All airfields has been destroyed! Airfield will be restored in 70 sec!;All airfields has been destroyed! Airfield will be restored in 70 sec!;same;;;;;;;;;;;;;;;;;;;
hints/no_arifields_60;All airfields has been destroyed! Airfield will be restored in 60 sec!;All airfields has been destroyed! Airfield will be restored in 60 sec!;same;;;;;;;;;;;;;;;;;;;
hints/no_arifields_50;All airfields has been destroyed! Airfield will be restored in 50 sec!;All airfields has been destroyed! Airfield will be restored in 50 sec!;same;;;;;;;;;;;;;;;;;;;
hints/no_arifields_40;All airfields has been destroyed! Airfield will be restored in 40 sec!;All airfields has been destroyed! Airfield will be restored in 40 sec!;same;;;;;;;;;;;;;;;;;;;
hints/no_arifields_30;All airfields has been destroyed! Airfield will be restored in 30 sec!;All airfields has been destroyed! Airfield will be restored in 30 sec!;same;;;;;;;;;;;;;;;;;;;
hints/no_arifields_20;All airfields has been destroyed! Airfield will be restored in 20 sec!;All airfields has been destroyed! Airfield will be restored in 20 sec!;same;;;;;;;;;;;;;;;;;;;
hints/no_arifields_10;All airfields has been destroyed! Airfield will be restored in 10 sec!;All airfields has been destroyed! Airfield will be restored in 10 sec!;same;;;;;;;;;;;;;;;;;;;
hints/no_arifields_00;Airfield has been repaired!;Airfield has been repaired!;same;;;;;;;;;;;;;;;;;;;
hints/t1_siege_started;Enemy reinforcements have arrived, they are ready to start the siege of the city.;Enemy reinforcements have arrived, they are ready to start the siege of the city.;same;;;;;;;;;;;;;;;;;;;
hints/t2_siege_started;Reinforcements have arrived, the siege is beginning.;Reinforcements have arrived, the siege is beginning.;same;;;;;;;;;;;;;;;;;;;
hints/t1_breakthrough_started;Reinforcements have arrived, the break out of the entrapment is beginning.;Reinforcements have arrived, the break out of the entrapment is beginning.;same;;;;;;;;;;;;;;;;;;;
hints/t2_breakthrough_started;Enemy reinforcements have arrived, they are ready to start the break out of the entrapment.;Enemy reinforcements have arrived, they are ready to start the break out of the entrapment.;same;;;;;;;;;;;;;;;;;;;
hints/zone_is_captured_reset_after_20_sec;Landing zone is under control, recapturing will be available in 20 seconds;Landing zone is under control, recapturing will be available in 20 seconds;same;;;;;;;;;;;;;;;;;;;
hints/zone_is_captured_reset_after_5_sec;Landing zone is under control, recapturing will be available in 5 seconds;Landing zone is under control, recapturing will be available in 5 seconds;same;;;;;;;;;;;;;;;;;;;
hints/zone_is_captured_reset_after_4_sec;Landing zone is under control, recapturing will be available in 4 seconds;Landing zone is under control, recapturing will be available in 4 seconds;same;;;;;;;;;;;;;;;;;;;
hints/zone_is_captured_reset_after_3_sec;Landing zone is under control, recapturing will be available in 3 seconds;Landing zone is under control, recapturing will be available in 3 seconds;same;;;;;;;;;;;;;;;;;;;
hints/zone_is_captured_reset_after_2_sec;Landing zone is under control, recapturing will be available in 2 seconds;Landing zone is under control, recapturing will be available in 2 seconds;same;;;;;;;;;;;;;;;;;;;
hints/zone_is_captured_reset_after_1_sec;Landing zone is under control, recapturing will be available in 1 second;Landing zone is under control, recapturing will be available in 1 second;same;;;;;;;;;;;;;;;;;;;
hints/have_art_support;Use the designated button to call an artillery strike upon your enemies;Use the designated button to call an artillery strike upon your enemies;same;;;;;;;;;;;;;;;;;;;
hints/have_art_support_no_key;Assign an artillery button in the Controls menu to call for an artillery strike;Assign an artillery button in the Controls menu to call for an artillery strike;same;;;;;;;;;;;;;;;;;;;
hints/enemy_at_spawn;Enemy at spawn!;Enemy at spawn!;same;;;;;;;;;;;;;;;;;;;
hints/subquest_units_avaible;New targets for eliminating appeared!;New targets for eliminating appeared!;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_00;BATTLE HAS STARTED!;BATTLE HAS STARTED!;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_01;Battle starts in: 1;Battle starts in: 1;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_02;Battle starts in: 2;Battle starts in: 2;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_03;Battle starts in: 3;Battle starts in: 3;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_04;Battle starts in: 4;Battle starts in: 4;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_05;Battle starts in: 5;Battle starts in: 5;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_06;Battle starts in: 6;Battle starts in: 6;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_07;Battle starts in: 7;Battle starts in: 7;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_08;Battle starts in: 8;Battle starts in: 8;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_09;Battle starts in: 9;Battle starts in: 9;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_10;Battle starts in: 10;Battle starts in: 10;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_11;Battle starts in: 11;Battle starts in: 11;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_12;Battle starts in: 12;Battle starts in: 12;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_13;Battle starts in: 13;Battle starts in: 13;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_14;Battle starts in: 14;Battle starts in: 14;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_15;Battle starts in: 15;Battle starts in: 15;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_16;Battle starts in: 16;Battle starts in: 16;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_17;Battle starts in: 17;Battle starts in: 17;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_18;Battle starts in: 18;Battle starts in: 18;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_19;Battle starts in: 19;Battle starts in: 19;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_20;Battle starts in: 20;Battle starts in: 20;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_21;Battle starts in: 21;Battle starts in: 21;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_22;Battle starts in: 22;Battle starts in: 22;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_23;Battle starts in: 23;Battle starts in: 23;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_24;Battle starts in: 24;Battle starts in: 24;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_25;Battle starts in: 25;Battle starts in: 25;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_26;Battle starts in: 26;Battle starts in: 26;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_27;Battle starts in: 27;Battle starts in: 27;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_28;Battle starts in: 28;Battle starts in: 28;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_29;Battle starts in: 29;Battle starts in: 29;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_30;Battle starts in: 30;Battle starts in: 30;same;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_31;;Battle starts in: 31;nice;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_32;;Battle starts in: 32;nice;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_33;;Battle starts in: 33;nice;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_34;;Battle starts in: 34;nice;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_35;;Battle starts in: 35;nice;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_36;;Battle starts in: 36;nice;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_37;;Battle starts in: 37;nice;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_38;;Battle starts in: 38;nice;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_39;;Battle starts in: 39;nice;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_40;;Battle starts in: 40;nice;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_41;;Battle starts in: 41;nice;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_42;;Battle starts in: 42;nice;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_43;;Battle starts in: 43;nice;;;;;;;;;;;;;;;;;;;
hints/battle_starts_in_44;;Battle starts in: 44;nice;;;;;;;;;;;;;;;;;;;
